model,test_days,pred,acc,test_n,test_pos_n,train_n,test_start,test_end,train_years,feature_set,horizon,pi_size,min_feats,features,pi_handling,Date
xgboost-3,1,1.0,1.0,1,1,1225,2025-07-31,2025-07-31,5,ma_sma-pr,30,1.5,4,ma_sma-past_return,run_separately,2025-07-31
xgboost-3,1,1.0,1.0,1,1,1225,2025-07-30,2025-07-30,5,ma_sma-pr,30,1.5,4,ma_sma-past_return,run_separately,2025-07-30
xgboost-3,1,1.0,1.0,1,1,1225,2025-07-29,2025-07-29,5,ma_sma-pr,30,1.5,4,ma_sma-past_return,run_separately,2025-07-29
xgboost-3,1,1.0,1.0,1,1,1225,2025-07-28,2025-07-28,5,ma_sma-pr,30,1.5,4,ma_sma-past_return,run_separately,2025-07-28
xgboost-3,1,1.0,1.0,1,1,1225,2025-07-25,2025-07-25,5,ma_sma-pr,30,1.5,4,ma_sma-past_return,run_separately,2025-07-25
xgboost-3,1,1.0,1.0,1,1,1225,2025-07-24,2025-07-24,5,ma_sma-pr,30,1.5,4,ma_sma-past_return,run_separately,2025-07-24
xgboost-3,1,1.0,1.0,1,1,1225,2025-07-23,2025-07-23,5,ma_sma-pr,30,1.5,4,ma_sma-past_return,run_separately,2025-07-23
xgboost-3,1,1.0,1.0,1,1,1225,2025-07-22,2025-07-22,5,ma_sma-pr,30,1.5,4,ma_sma-past_return,run_separately,2025-07-22
xgboost-3,1,1.0,1.0,1,1,1225,2025-07-21,2025-07-21,5,ma_sma-pr,30,1.5,4,ma_sma-past_return,run_separately,2025-07-21
xgboost-3,1,1.0,1.0,1,1,1225,2025-07-18,2025-07-18,5,ma_sma-pr,30,1.5,4,ma_sma-past_return,run_separately,2025-07-18
xgboost-3,1,1.0,1.0,1,1,1225,2025-07-17,2025-07-17,5,ma_sma-pr,30,1.5,4,ma_sma-past_return,run_separately,2025-07-17
xgboost-3,1,1.0,1.0,1,1,1225,2025-07-16,2025-07-16,5,ma_sma-pr,30,1.5,4,ma_sma-past_return,run_separately,2025-07-16
xgboost-3,1,1.0,1.0,1,1,1225,2025-07-15,2025-07-15,5,ma_sma-pr,30,1.5,4,ma_sma-past_return,run_separately,2025-07-15
xgboost-3,1,1.0,1.0,1,1,1225,2025-07-14,2025-07-14,5,ma_sma-pr,30,1.5,4,ma_sma-past_return,run_separately,2025-07-14
xgboost-3,1,1.0,1.0,1,1,1225,2025-07-11,2025-07-11,5,ma_sma-pr,30,1.5,4,ma_sma-past_return,run_separately,2025-07-11
xgboost-3,1,1.0,1.0,1,1,1225,2025-07-10,2025-07-10,5,ma_sma-pr,30,1.5,4,ma_sma-past_return,run_separately,2025-07-10
xgboost-3,1,1.0,1.0,1,1,1225,2025-07-09,2025-07-09,5,ma_sma-pr,30,1.5,4,ma_sma-past_return,run_separately,2025-07-09
xgboost-3,1,1.0,1.0,1,1,1225,2025-07-08,2025-07-08,5,ma_sma-pr,30,1.5,4,ma_sma-past_return,run_separately,2025-07-08
xgboost-3,1,1.0,1.0,1,1,1225,2025-07-07,2025-07-07,5,ma_sma-pr,30,1.5,4,ma_sma-past_return,run_separately,2025-07-07
